mar_diminutif,prod_code,pro_cdA,prodA_designation,CA,CaRea,prod_id,prod_designation,mont25
Detection2,DEC200,,,,,138557,Remplacement d'un extincteur,3077.0
Detection2,DEC201,,,,,138719,La denaturation d'un extincteur et traitement de dechets,2574.0
Detection2,DED103,,,,,138611,Formation,2969.0
Detection2,DED104,DED,Plus Value de nuit,25.0,16.0,138663,Plus Value aux prix de la presente liste pour execution de nuit,28366.0
Detection2,DEF004,,,,,138705,Fourniture d'une turbine de prelevement SE12 pour OPASTOP GP3000S,5321.0
Detection2,DEF018,,,,,138525,Fourniture d'un opacimetre SIGRIST VISEGUARD,16742.0
Detection2,DEF100,,,,,138585,"Fourniture d'un capteur CO, NO ou NO2 NOCOSTOP Pillard",4390.0
Detection2,DEF105,,,10.0,10.0,138601,"Fourniture d'une cellule electrochimique pour un capteur CO, NO ou NO2 NOCOSTOP",24192.0
Detection2,DEF106,,,,,138491,"Fourniture d'un capteur CO, NO ou NO2 POLYTRON DRAEGER 3000",3041.0
Detection2,DEF108,,,22.0,22.0,138543,"Fourniture d'une cellule electrochimique pour CO, NO ou NO2  POLYTRON 3000",22169.0
Detection2,DEF301,,,,,138741,Fourniture d'un anemometre ULTRASON 1 D THIES,12727.0
Detection2,DEF501,,,,,138657,Fourniture d'un extincteur a poudre polyvalente 6kg (de performance mini 13A - 183B),8463.0
Detection2,DEF502,,,,,138561,Fourniture d'un extincteur a poudre polyvalente 9kg (de performance mini 13A - 183B),2335.0
Detection2,DEF506,,,,,138587,Fourniture d'un extincteur CO2 de 5kg,19084.0
Detection2,DEP001,DEP,Preventif d'un tube,12.0,5.0,138711,"Preventif d'un tube (Y ou W) du tunnel de Chennevieres de tous les capteurs atmospheriques (opacimetres, CO, NO, NO2, smokecheck, anemometres)",12943.0
Detection2,DEP003,DEP,Preventif d'un tube,39.0,19.0,138581,"Preventif d'un tube (Y ou W) du tunnel de Saint Cloud de tous les capteurs atmospheriques (opacimetres, CO, NO, NO2, smokecheck, anemometres)",39940.0
Detection2,DEP004,DEP,Preventif d'un tube,20.0,9.0,138495,"Preventif d'un tube (Y ou W) du tunnel d'Ambroise PARE de tous les capteurs atmospheriques (opacimetres, CO, NO, NO2, smokecheck, anemometres)",20427.0
Detection2,DEP005,DEP,Preventif d'un tube,41.0,20.0,138569,"Preventif d'un tube (E ou I) du tunnel de BELLERIVE de tous les capteurs atmospheriques (opacimetres, CO, NO, NO2, smokecheck, anemometres)",41097.0
Detection2,DEP006,DEP,Preventif d'un tube,59.0,38.0,138547,"Preventif d'un tube (Y ou W) du tunnel A14 de tous les capteurs atmospheriques (opacimetres, CO, NO, NO2, smokecheck, anemometres)",59169.0
Detection2,DEP007,DEP,Preventif d'un tube,10.0,6.0,138713,"Preventif des bretelles B1, B3/B4, B7/B8 de l'Echangeur A14/A86 de tous les capteurs atmospheriques (opacimetres, CO, NO, NO2, smokecheck, anemometres)",10267.0
Detection2,DEP008,DEP,Preventif d'un tube,12.0,7.0,138623,"Preventif d'un tube (E ou I) du tunnel A86 Nanterre de tous les capteurs atmospheriques (opacimetres, CO, NO, NO2, smokecheck, anemometres)",12398.0
Detection2,DEP009,DEP,Preventif d'un tube,8.0,5.0,138565,"Preventif d'un tube (Y ou W) du tunnel de Neuilly sur seine de tous les capteurs atmospheriques (opacimetres, CO, NO, NO2, smokecheck, anemometres)",8314.0
Detection2,DEP010,DEP,Preventif d'un tube,13.0,8.0,138639,"Preventif d'un tube (Y ou W) du tunnel de Sevines de tous les capteurs atmospheriques (opacimetres, CO, NO, NO2, smokecheck, anemometres)",13862.0
Detection2,DEP011,DEP,Preventif d'un tube,13.0,4.0,138493,"Preventif d'un tube (Y ou W) du tunnel de Taverny de tous les capteurs atmospheriques (opacimetres, CO, NO, NO2, smokecheck, anemometres)",5631.0
Detection2,DEP012,DEP,Preventif d'un tube,64.0,24.0,138523,"Preventif d'un tube (Y ou W) du tunnel du Landy de tous les capteurs atmospheriques (opacimetres, CO, NO, NO2, smokecheck, anemometres)",24123.0
Detection2,DEP013,DEP,Preventif d'un tube,80.0,33.0,138671,"Preventif d'un tube (E ou I) du tunnel de Lumen / Bobigny de tous les capteurs atmospheriques (opacimetres, CO, NO, NO2, smokecheck, anemometres)",34715.0
Detection2,DEP014,DEP,Preventif d'un tube,20.0,19.0,138633,"Preventif d'un tube (E ou I) du tunnel de Nogent de tous les capteurs atmospheriques (opacimetres, CO, NO, NO2, smokecheck, anemometres)",20839.0
Detection2,DEP015,DEP,Preventif d'un tube,4.0,4.0,138527,"Preventif d'un tube (Y ou W) du tunnel de Champigny de tous les capteurs atmospheriques (opacimetres, CO, NO, NO2, smokecheck, anemometres)",4445.0
Detection2,DEP016,DEP,Preventif d'un tube,9.0,8.0,138725,"Preventif d'un tube (E ou I) des tunnels de THIAIS (Mocquet et Moulin)  de tous les capteurs atmospheriques (opacimetres, CO, NO, NO2, smokecheck, anemometres)",9927.0
Detection2,DEP017,DEP,Preventif d'un tube,4.0,4.0,138499,"Preventif des 2 sens de circulation des tunnels d'Antony et Fresnes de tous les capteurs atmospheriques (opacimetres, CO, NO, NO2, smokecheck, anemometres)",4077.0
Detection2,DEP018,DEP,Preventif d'un tube,10.0,10.0,138649,"Preventif d'un tube (Y ou W) du tunnel de Bicetre de tous les capteurs atmospheriques (opacimetres, CO, NO, NO2, smokecheck, anemometres)",10232.0
Detection2,DEP019,DEP,Preventif d'un tube,3.0,3.0,138733,"Preventif du tunnel d'Italie de tous les capteurs atmospheriques (opacimetres, CO, NO, NO2, smokecheck, anemometres)",3120.0
Detection2,DEP020,DEP,Preventif d'un tube,3.0,3.0,138549,"Preventif des opacimetres d'un tube (Y ou W) du tunnel de Orly de tous les capteurs atmospheriques (opacimetres, CO, NO, NO2, smokecheck, anemometres)",3812.0
Detection2,DEP026,DEP,Preventif d'un tube,2.0,1.0,138577,Preventif d'un luminancemetre Honeneywell Le LUT9 ou equivalent lors d'une campagne de preventive d'ouvrage precite.,3746.0
Detection2,DEP027,DEP,Preventif d'un tube,3.0,1.0,271653,"Plus value, pour la bretelle B5 du prix DEP007, Préventif des bretelles B1, B3/B4, B7/B8 de lEchangeur A14/A86 de tous les capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres)",3756.0
Detection2,DEP028,DEP,Preventif d'un tube,3.0,3.0,271655,"Plus value du prix DEP016, Préventif dun tube (E ou I) des tunnels de THIAIS (Mocquet et Moulin)  de tous les capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres)",3510.0
Detection2,DEP029,DEP,Preventif d'un tube,4.0,4.0,271651,"Préventif dun tube (Y ou W) du tunnel de Boissy de tous les capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres)",4917.0
Detection2,DEP100,DEP,Preventif d'un tube,2.0,2.0,138589,Preventif centrale incendie 4 zones,5030.0
Detection2,DEP101,DEP,Preventif d'un tube,17.0,16.0,138707,Preventif centrale incendie 8 zones,20876.0
Detection2,DEP102,DEP,Preventif d'un tube,6.0,6.0,138729,Preventif centrale incendie 16 zones,7553.0
Detection2,DEP104,DEP,Preventif d'un tube,2.0,2.0,138605,Preventif centrale incendie 20 zones,2817.0
Detection2,DEP200,DEP2,Controle réglementaire extincteur ,22.0,18.0,138647,Controle reglementaire  d'un extincteur a poudre polyvalente de 6kg,24635.0
Detection2,DEP204,DEP2,Controle réglementaire extincteur ,,,138681,Controle reglementaire Controle reglementaire d'un extincteur CO2 de 2kg,2663.0
Detection2,DEP206,DEP2,Controle réglementaire extincteur ,3.0,2.0,138621,Controle reglementaire Controle reglementaire d'un extincteur CO2 de 5kg,5488.0
Detection3,DEC001,,,,,334480,"Identification de lélément défectueux dun opacimètre, CO, NO, NO², smokecheck ou anémomètre.",4520.0
Detection3,DEC002,,,5.0,5.0,334224,"Remplacement d'un élément de jour dun opacimètre, CO, NO, NO², smokecheck ou anémomètre.",10483.0
Detection3,DEC003,,,,,334454,"Remplacement d'un opacimètre, CO, NO ou NO², smokecheck, anémomètre, luminancemètre ou lumandar quelque soit la marque ou modèle.",22837.0
Detection3,DEC100,,,,,334370,Identification de lélément défectueux d'une centrale incendie.,3876.0
Detection3,DEC102,,,,,334252,Fourniture et pose d'une centrale incendie 8 zones.,2049.0
Detection3,DEC106,,,,,334352,Fourniture et pose dun détecteur incendie optique de flammes avec socle de jour.,14580.0
Detection3,DEC110,,,,,334436,Fourniture et pose dune batterie autonome de jour 12 volts supérieur à 7 Ampères.,4075.0
Detection3,DEC200,,,,,334222,Remplacement dun extincteur.,4516.0
Detection3,DEC201,,,,,334410,La dénaturation dun extincteur et traitement de déchets.,3383.0
Detection3,DED101,,,,,334368,Prise en Charge Initiale du système.,4371.0
Detection3,DED102,,,,,334472,Gestion dactivité Annuelle.,59552.0
Detection3,DED106,,,,,334322,Étude majeure.,2574.0
Detection3,DED107,,,,,334242,"Intervention journalière, hors maintenance, dun technicien.",17688.0
Detection3,DED108,DED,Plus Value de nuit,8.0,2.0,334372,Plus-value à la liste des prix du curatif et du préventif extincteur pour exécution de nuit.,18891.0
Detection3,DED109,,,,,354225,Mise à disposition dune nacelle sans chauffeur pour un jour ou une nuit.,3067.0
Detection3,DEF001,,,,,334346,Fourniture d'un opacimètre PILLARD GP 3000S.,4196.0
Detection3,DEF002,,,,,334434,Fourniture d'un opacimètre PILLARD GP 3000T.,4522.0
Detection3,DEF004,,,,,334406,Fourniture dune turbine de prélèvement SE12 pour OPASTOP GP3000S.,3134.0
Detection3,DEF018,,,,,334336,Fourniture d'un opacimètre SIGRIST VISEGUARD.,33650.0
Detection3,DEF029,,,,,354221,Fourniture dun opacimètre PILLARD OPAGAZ.,4254.0
Detection3,DEF030,,,,,354227,Fourniture dun opacimètre PILLARD OPAGAZ couplé avec Cellules CO et NO ou NO².,10702.0
Detection3,DEF100,,,,,334428,"Fourniture d'un capteur CO, NO ou NO² NOCOSTOP PILLARD.",6740.0
Detection3,DEF105,,,34.0,34.0,334470,"Fourniture d'une cellule électrochimique pour un capteur CO, NO ou NO² NOCOSTOP.",50452.0
Detection3,DEF106,,,,,334458,"Fourniture d'un capteur CO, NO ou No² POLYTRON DRAEGER 3000.",39323.0
Detection3,DEF108,,,13.0,13.0,334220,"Fourniture d'une cellule électrochimique pour CO, NO ou NO²  POLYTRON 3000.",26525.0
Detection3,DEF200,,,,,334272,Fourniture d'un capteur SMOKECHECK PILLARD.,18919.0
Detection3,DEF300,,,,,334430,Fourniture d'un anémomètre Windcheck PILLARD.,11562.0
Detection3,DEF301,,,,,334396,Fourniture d'un anémomètre ULTRASON 1 D THIES.,35672.0
Detection3,DEF500,,,5.0,0.0,334466,Fourniture d'un extincteur à poudre polyvalente 6kg (de performance mini 13A- 183B).,20204.0
Detection3,DEF502,,,,,334366,Fourniture d'un extincteur à eau pulvérisée 6 litres.,3881.0
Detection3,DEF505,,,2.0,0.0,334256,Fourniture d'un extincteur CO² de 5kg.,8979.0
Detection3,DEP001,DEP,Preventif d'un tube,27.0,11.0,334296,"Préventif dun tube (Y ou W) du tunnel de Chennevières de tous les capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres).",28118.0
Detection3,DEP002,DEP,Preventif d'un tube,27.0,5.0,334486,"Préventif dun tube (Y ou W) du tunnel de Fontenay le Fleury de tous les capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres).",28179.0
Detection3,DEP003,DEP,Preventif d'un tube,31.0,25.0,334360,"Préventif dun tube (Y ou W) du tunnel de Saint-Cloud de tous les capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres).",32077.0
Detection3,DEP004,DEP,Preventif d'un tube,30.0,24.0,334288,"Préventif dun tube (Y ou W) du tunnel dAmbroise Paré de tous les capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres).",30471.0
Detection3,DEP005,DEP,Preventif d'un tube,50.0,30.0,334214,"Préventif dun tube (E ou I) du tunnel de Belle-Rive de tous les capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres).",50823.0
Detection3,DEP006,DEP,Preventif d'un tube,88.0,70.0,334262,"Préventif dun tube (Y ou W) du tunnel A14 de tous les capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres).",89112.0
Detection3,DEP007,DEP,Preventif d'un tube,19.0,15.0,334240,"Préventif des bretelles B1, B2, B3, B4, B5, B7 et B8 de lÉchangeur A14/A86 de tous les capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres).",19609.0
Detection3,DEP008,DEP,Preventif d'un tube,29.0,23.0,334326,"Préventif dun tube (E ou I) du tunnel A86 Nanterre de tous les capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres).",29906.0
Detection3,DEP009,DEP,Preventif d'un tube,26.0,21.0,334412,"Préventif dun tube (Y ou W) du tunnel de Neuilly de tous les capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres).",26967.0
Detection3,DEP010,DEP,Preventif d'un tube,28.0,22.0,334318,"Préventif dun tube (Y ou W) du tunnel des Sévines de tous les capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres).",28875.0
Detection3,DEP011,DEP,Preventif d'un tube,33.0,10.0,334358,"Préventif dun tube (Y ou W) du tunnel de Taverny de tous les capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres).",33492.0
Detection3,DEP012,DEP,Preventif d'un tube,82.0,40.0,334304,"Préventif dun tube (Y ou W) du tunnel du Landy de tous les capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres).",83771.0
Detection3,DEP013,DEP,Preventif d'un tube,106.0,52.0,334392,"Préventif dun tube (E ou I) des tunnels de Lumen-Norton-Bobigny de tous les capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres).",106846.0
Detection3,DEP014,DEP,Preventif d'un tube,51.0,41.0,334218,"Préventif dun tube (E ou I) du tunnel de Nogent de tous les capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres).",52156.0
Detection3,DEP015,DEP,Preventif d'un tube,36.0,24.0,334438,"Préventif dun tube (Y ou W) du tunnel de Champigny de tous les capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres).",37210.0
Detection3,DEP016,DEP,Preventif d'un tube,71.0,47.0,334238,"Préventif dun tube (E ou I) des tunnels de Thiais - Môquet et Moulin -  de tous les capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres).",72150.0
Detection3,DEP017,DEP,Preventif d'un tube,35.0,23.0,334448,"Préventif dun tube (Y ou W) du tunnel de Boissy de tous les capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres).",35258.0
Detection3,DEP018,DEP,Preventif d'un tube,20.0,20.0,334388,"Préventif des 2 sens de circulation des tunnels dAntony et Fresnes de tous les capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres).",21590.0
Detection3,DEP019,DEP,Preventif d'un tube,24.0,18.0,334424,"Préventif des 2 sens de circulation du tunnel de Bicêtre de tous les capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres).",24312.0
Detection3,DEP020,DEP,Preventif d'un tube,10.0,8.0,334462,"Préventif sens Y du tunnel dItalie de tous les capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres).",11109.0
Detection3,DEP021,DEP,Preventif d'un tube,10.0,8.0,334398,"Préventif sens W du tunnel de Orly de tous les capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres).",11198.0
Detection3,DEP027,DEP,Preventif d'un tube,3.0,2.0,334420,Préventif d'un luminancemètre Honeneywell Le LUT9 ou équivalent lors dune campagne de préventive douvrage précité.,8512.0
Detection3,DEP100,DEP,Preventif d'un tube,8.0,2.0,334292,Préventif centrale incendie 4 zones.,14630.0
Detection3,DEP101,DEP,Preventif d'un tube,55.0,19.0,334268,Préventif centrale incendie 8 zones.,48378.0
Detection3,DEP102,DEP,Preventif d'un tube,32.0,16.0,334306,Préventif centrale incendie 16 zones.,35513.0
Detection3,DEP103,DEP,Preventif d'un tube,8.0,5.0,334402,Préventif centrale incendie 20 zones.,9028.0
Detection3,DEP200,DEP,Preventif d'un tube,60.0,28.0,334330,Contrôle réglementaire d'un extincteur à poudre polyvalente de 6kg.,57332.0
Detection3,DEP201,DEP2,Controle réglementaire extincteur ,,,334248,Contrôle réglementaire d'un extincteur à poudre polyvalente de 9kg.,3425.0
Detection3,DEP203,DEP2,Controle réglementaire extincteur ,,,334244,Contrôle réglementaire d'un extincteur à eau pulvérisée 6 litres.,2688.0
Detection3,DEP205,DEP2,Controle réglementaire extincteur ,,,334312,Contrôle réglementaire d'un extincteur CO² de 2kg.,4700.0
Detection3,DEP206,DEP2,Controle réglementaire extincteur ,7.0,3.0,334258,Contrôle réglementaire d'un extincteur CO² de 5kg.,12692.0
Eclairage,ECC10,,,,,252544,Remplacement de luminaire. bouton poussoir. interrupteur va-et-vient. détecteur volumétrique,7855.0
Eclairage,ECC11,,,,,252570,Remplacement de Blocs autonomes d'éclairage de sécurité,13534.0
Eclairage,ECC12,,,,,252534,Remplacement de Bandeau LED,9891.0
Eclairage,ECC13,,,,,252586,Remplacement de Luminaire,56787.0
Eclairage,ECC15,,,,,252538,Remplacement de Boîte de dérivation normale ou résistante au feu,66949.0
